"orden","n_comp","fecha_emision","cod_cliente","figura","importe","bonif_sin_imp","imp_gravado","imp_exento","imp_iva","montib","gastadmi","boniflibro","bonifcosme","bonifpract","porclider","boniflider","bonifivadic","zona"
188,"B0000301259101","2021-10-27",2117598,2,6434.43,1201.47,5317.71,0.0,1116.72,239.3,"136.05",0.0,"308.99","892.48","","0.00",0.0,22
190,"B0000301259103","2021-10-27",2122919,2,3777.81,401.99,3122.15,0.0,655.65,140.5,"79.88",0.0,"88.00","313.99","","0.00",0.0,22
191,"B0000301259104","2021-10-27",2125107,2,2542.69,310.99,2101.4,0.0,441.29,94.56,"53.76",0.0,"165.99","144.99","","0.00",0.0,22
192,"B0000301259105","2021-10-27",2125114,10,11753.77,3494.42,8790.82,0.0,2962.95,395.59,"248.51",0.0,"2658.94","835.48","","0.00",1116.87,22
193,"B0000301259106","2021-10-27",2125117,2,5360.71,1492.45,4430.34,0.0,930.37,199.37,"113.34",0.0,"1118.96","373.49","","0.00",0.0,22
194,"B0000301259107","2021-10-27",2127772,2,2728.63,398.98,2255.06,0.0,473.56,101.48,"57.69",0.0,"287.99","111.00","","0.00",0.0,22
195,"B0000301259108","2021-10-27",2127776,2,4888.24,1244.96,4039.87,0.0,848.37,181.79,"103.35",0.0,"836.98","407.98","","0.00",0.0,22
196,"B0000301259109","2021-10-27",2127777,2,8309.57,2075.96,6867.42,0.0,1442.16,309.03,"175.69",0.0,"1244.97","830.98","","0.00",0.0,22
197,"B0000301259110","2021-10-27",2127787,2,6464.52,1521.95,5342.58,0.0,1121.94,240.42,"136.68",0.0,"792.97","728.98","","0.00",0.0,22
198,"B0000301259111","2021-10-27",2127792,2,8885.11,1862.43,7343.06,0.0,1542.04,330.44,"187.86",0.0,"660.98","1201.46","","0.00",0.0,22
199,"B0000301259112","2021-10-27",2130690,2,4246.7,492.99,3509.67,0.0,737.03,157.94,"89.79",0.0,"160.00","332.99","","0.00",0.0,22
200,"B0000301259113","2021-10-27",2130693,2,4851.94,1330.45,4009.87,0.0,842.07,180.44,"102.59",0.0,"992.96","337.48","","0.00",0.0,22
201,"B0000301259114","2021-10-27",2130791,2,5214.16,705.98,4309.22,0.0,904.94,193.92,"110.24",0.0,"497.99","208.00","","0.00",0.0,22
202,"B0000301259115","2021-10-27",2133647,2,3095.38,389.99,2558.16,0.0,537.21,115.12,"65.45",0.0,"200.00","189.99","","0.00",0.0,22
203,"B0000301259116","2021-10-27",2133649,2,3499.91,423.98,2892.48,0.0,607.42,130.16,"74.00",0.0,"181.99","241.99","","0.00",0.0,22
205,"B0000301259118","2021-10-27",2137097,2,5080.31,1001.97,4198.61,0.0,881.71,188.94,"107.41",0.0,"539.99","461.98","","0.00",0.0,22
206,"B0000301259119","2021-10-27",2137100,2,7457.53,1839.95,6163.24,0.0,1294.28,277.35,"157.68",0.0,"1011.97","827.98","","0.00",0.0,22
208,"B0000301259121","2021-10-27",2140025,2,3813.55,516.98,3151.69,0.0,661.86,141.83,"80.63",0.0,"319.99","196.99","","0.00",0.0,22
209,"B0000301259122","2021-10-27",2142688,2,5733.08,1787.95,4738.08,0.0,995.0,213.21,"121.22",0.0,"1511.96","275.99","","0.00",0.0,22
210,"B0000301259123","2021-10-27",2142700,2,4928.12,1175.97,4072.83,0.0,855.29,183.28,"104.20",0.0,"707.99","467.98","","0.00",0.0,22
211,"B0000301259124","2021-10-27",2145741,2,6186.16,1684.45,5112.53,0.0,1073.63,230.06,"130.80",0.0,"1202.96","481.48","","0.00",0.0,22
212,"B0000301259125","2021-10-27",2145742,2,5811.77,1295.97,4803.12,0.0,1008.66,216.14,"122.88",0.0,"686.98","608.98","","0.00",0.0,22
213,"B0000301259126","2021-10-27",2148839,2,5245.83,1104.98,4335.4,0.0,910.43,195.09,"110.91",0.0,"1065.98","39.00","","0.00",0.0,22
214,"B0000301259127","2021-10-27",2151593,2,3266.02,567.99,2699.19,0.0,566.83,121.46,"69.05",0.0,"509.99","58.00","","0.00",0.0,22
215,"B0000301259128","2021-10-27",2151596,2,7564.25,2105.44,6251.44,0.0,1312.8,0.0,"159.93",0.0,"1599.96","505.48","","0.00",0.0,22
217,"B0000301259130","2021-10-27",2155910,2,5629.92,1283.96,4652.82,0.0,977.09,209.38,"119.04",0.0,"746.98","536.98","","0.00",0.0,22
218,"B0000301259131","2021-10-27",2155925,2,2728.66,338.99,2255.1,0.0,473.57,101.48,"57.69",0.0,"179.99","158.99","","0.00",0.0,22
219,"B0000301259132","2021-10-27",2155929,2,3552.01,542.98,2935.55,0.0,616.46,132.1,"75.10",0.0,"385.99","156.99","","0.00",0.0,22
220,"B0000301259133","2021-10-27",2155936,2,6443.05,1992.93,5324.84,0.0,1118.22,239.62,"136.23",0.0,"1586.45","406.48","","0.00",0.0,22
222,"B0000301259135","2021-10-27",2161759,2,4817.24,1024.47,3981.19,0.0,836.05,179.15,"101.85",0.0,"482.99","541.48","","0.00",0.0,22
223,"B0000301259136","2021-10-27",2161774,2,2146.34,338.98,1773.83,0.0,372.5,79.82,"45.38",0.0,"239.99","98.99","","0.00",0.0,22
224,"B0000301259137","2021-10-27",2161776,2,4039.79,835.46,3338.67,0.0,701.12,150.24,"85.41",0.0,"389.98","445.48","","0.00",0.0,22
225,"B0000301259138","2021-10-27",2161779,2,3290.51,508.98,2719.43,0.0,571.08,122.37,"69.57",0.0,"375.99","132.99","","0.00",0.0,22
226,"B0000301259139","2021-10-27",2161785,2,7909.59,2357.44,6536.85,0.0,1372.74,0.0,"167.23",0.0,"1758.96","598.48","","0.00",0.0,22
227,"B0000301259140","2021-10-27",2161794,2,4785.08,575.98,3954.61,0.0,830.47,177.96,"101.17",0.0,"203.99","371.99","","0.00",0.0,22
228,"B0000301259141","2021-10-27",2161805,2,1446.58,183.99,1195.52,0.0,251.06,53.8,"30.59",0.0,"152.00","32.00","","0.00",0.0,22
229,"B0000301259142","2021-10-27",2162080,2,3614.35,611.98,2987.07,0.0,627.28,134.42,"76.42",0.0,"497.98","114.00","","0.00",0.0,22
