orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
326,"B0000301262604","2021-10-27",21769397,2,4495.98,908.97,3715.69,0.00,780.29,0.00000000000,"95.06",0.00,"380.98","527.98","","0.00","0.00",221
327,"B0000301262605","2021-10-27",21769460,2,5717.26,1303.46,4725.01,0.00,992.25,0.00000000000,"120.88",0.00,"692.98","610.48","","0.00","0.00",221
328,"B0000301262606","2021-10-27",21769508,2,7723.10,1659.95,6382.73,0.00,1340.37,0.00000000000,"163.29",0.00,"693.98","965.97","","0.00","0.00",221
329,"B0000301262607","2021-10-27",21769567,2,3538.74,525.98,2924.58,0.00,614.16,0.00000000000,"74.82",0.00,"357.99","167.99","","0.00","0.00",221
330,"B0000301262608","2021-10-27",21769630,2,3699.11,758.97,3057.12,0.00,641.99,0.00000000000,"78.21",0.00,"359.99","398.98","","0.00","0.00",221
331,"B0000301262609","2021-10-27",21803471,2,4005.58,668.97,3310.40,0.00,695.18,0.00000000000,"84.69",0.00,"116.99","551.98","","0.00","0.00",221
332,"B0000301262610","2021-10-27",21803528,2,4396.36,796.48,3633.35,0.00,763.00,0.00000000000,"92.95",0.00,"218.99","577.48","","0.00","0.00",221
333,"B0000301262611","2021-10-27",21803544,2,7120.49,849.99,5884.71,0.00,1235.79,0.00000000000,"150.55",0.00,"239.99","610.00","","0.00","0.00",221
334,"B0000301262612","2021-10-27",21803552,2,2743.94,333.99,2267.72,0.00,476.22,0.00000000000,"58.02",0.00,"167.99","165.99","","0.00","0.00",221
335,"B0000301262613","2021-10-27",21804036,2,3464.19,388.99,2862.96,0.00,601.22,0.00000000000,"73.24",0.00,"126.00","262.99","","0.00","0.00",221
336,"B0000301262614","2021-10-27",21804214,10,12215.59,2042.46,9136.22,0.00,3079.36,274.09000000000,"258.28",0.00,"151.00","1891.46","","0.00","1160.76",221
